id;mean of the sum;mean of the MeanCorrelFacingAllOther;sumOfb;MeanCorrelFacingAllOther;correlFacingAllOtherToString
2015066;134.55;0.00286204160025437;132;-0.0362430991219476;1;-0.150487202969912;0.326949224587847;0.224198781524309;-0.244751529160585;-0.785830465939866;0.811569497772611;-0.552840860727081;-0.174002545051;-0.70005991863751;0.00836196338263671;0.365990118458404;0.0356331273548641;0.709682798284241;-0.920896027752181;0.193493775033449;-0.285073221389902;0.104212398504196;0.577857286873037;-0.443682861923893
2015065;134.55;0.00286204160025437;106;-0.00644670369521574;-0.150487202969912;1;-0.212202002104245;-0.592451278351695;-0.807701558518998;0.178126134190475;0.187094488636533;-0.456356635734265;0.089669982834559;-0.540911099681394;-0.6602172916604;0.63368367560355;-0.73262711462445;-0.507244467846408;-0.219691590271547;0.0375916107724374;0.399465791235819;-0.967737559863852;0.366417180205805;0.30199107304241
2015064;134.55;0.00286204160025437;171;-0.0292870621749163;0.326949224587847;-0.212202002104245;1;-0.542835633221502;-0.329202176203706;-0.282163510300636;0.668644093949031;-0.672725599385929;0.837712736226717;-0.112887219733786;0.799958744078903;-0.383073759142814;-0.325874007077865;-0.226700648399022;-0.340468488803212;0.602035600012146;-0.230769094804686;-0.00385065792185927;-0.397889516468364;-0.894047213982471
2015063;134.55;0.00286204160025437;133;0.0128637213949783;0.224198781524309;-0.592451278351695;-0.542835633221502;0.999999999999999;0.788740380944598;-0.33452786151038;-0.352416495993643;0.67750201490723;-0.785896319524273;0.269539471939309;-0.162159958099586;-0.0949716253251273;0.696746309360231;0.844158739740831;0.100927221474818;-0.618456821650841;-0.00746487153121176;0.699754537203952;0.202003576924799;0.437591712839251
2015062;134.55;0.00286204160025437;172;0.0264573376719433;-0.244751529160585;-0.807701558518998;-0.329202176203706;0.788740380944598;1;0.0329360991841562;-0.658135387082913;0.877327483519241;-0.394088461148327;0.779548495954186;0.276460407987438;-0.594716983579641;0.740162557032399;0.430542551056307;0.597548824851779;-0.497939854779107;-0.038580678221023;0.861462426049278;-0.375983550104898;0.300593076887394
2015061;134.55;0.00286204160025437;143;0.0328695649498078;-0.785830465939866;0.178126134190475;-0.282163510300636;-0.33452786151038;0.0329360991841562;1;-0.668420511419697;0.366483853558886;0.0390824846556745;0.333671130070883;-0.120799905574716;0.0412948774492699;0.220447928840573;-0.644045687556591;0.644243114946825;0.322399638233854;-0.296697451692756;-0.0564224066793456;-0.175902967104301;0.125821065311645
2015060;134.55;0.00286204160025437;122;-0.0439064697545872;0.811569497772611;0.187094488636533;0.668644093949031;-0.352416495993643;-0.658135387082913;-0.668420511419697;1;-0.920123833196572;0.363779875906547;-0.748883608726453;0.166141155372668;0.280441889737822;-0.47350737384239;0.181012699921728;-0.90629400803306;0.414256470998359;-0.0997990799594446;-0.328801779600174;0.317347404283684;-0.631054180871398
2015059;134.55;0.00286204160025437;130;0.0390899999669624;-0.552840860727081;-0.456356635734265;-0.672725599385929;0.67750201490723;0.877327483519241;0.366483853558886;-0.920123833196572;1;-0.536993004081061;0.759353106958309;-0.0954066456601853;-0.355281326315604;0.656159272270032;0.190390116594003;0.780586163708334;-0.570634998422756;0.0781290157804134;0.590590145567172;-0.254983297928993;0.62222930166471
2015058;134.55;0.00286204160025437;138;-0.0158495697411728;-0.174002545051;0.089669982834559;0.837712736226717;-0.785896319524273;-0.394088461148327;0.0390824846556745;0.363779875906547;-0.536993004081061;0.999999999999999;0.128384874618964;0.688204082525319;-0.487688654503328;-0.597493055383299;-0.682773364785984;0.0467286322052421;0.436946891479241;0.11412633182421;-0.303763701516178;-0.66008243857076;-0.59298710775822
2015057;134.55;0.00286204160025437;125;0.030827792347822;-0.70005991863751;-0.540911099681394;-0.112887219733786;0.269539471939309;0.779548495954186;0.333671130070883;-0.748883608726453;0.759353106958309;0.128384874618964;1;0.46522658407225;-0.845993938026905;0.318576789659193;-0.203830961747205;0.908295970424615;-0.398471795894256;0.216998090061366;0.517210498352272;-0.821884300613864;0.264932861476339
2015056;134.55;0.00286204160025437;143;-0.0084747265008266;0.00836196338263671;-0.6602172916604;0.799958744078903;-0.162159958099586;0.276460407987438;-0.120799905574716;0.166141155372668;-0.0954066456601853;0.688204082525319;0.46522658407225;0.999999999999999;-0.814850982396238;0.079970518362505;-0.129606396638979;0.164832565340746;0.314803804458284;-0.216038571653452;0.473534199914661;-0.746005853401925;-0.684927627437022
2015055;134.55;0.00286204160025437;127;-0.00942083161317509;0.365990118458404;0.63368367560355;-0.383073759142814;-0.0949716253251273;-0.594716983579641;0.0412948774492699;0.280441889737822;-0.355281326315604;-0.487688654503328;-0.845993938026905;-0.814850982396238;1;-0.0833025318784522;0.160368557664985;-0.588906910745515;0.226455233096008;-0.220244057913527;-0.485292946938389;0.938473339062523;0.136639869384825
2015054;134.55;0.00286204160025437;137;0.0214496464535247;0.0356331273548641;-0.73262711462445;-0.325874007077865;0.696746309360231;0.740162557032399;0.220447928840573;-0.47350737384239;0.656159272270032;-0.597493055383299;0.318576789659193;0.079970518362505;-0.0833025318784522;1;0.548214147210665;0.241733276709423;0.0272142423961798;-0.643514981583452;0.876838004339068;0.135805078070745;-0.00275422916534369
2015053;134.55;0.00286204160025437;149;-0.00995469591921694;0.709682798284241;-0.507244467846408;-0.226700648399022;0.844158739740831;0.430542551056307;-0.644045687556591;0.181012699921728;0.190390116594003;-0.682773364785984;-0.203830961747205;-0.129606396638979;0.160368557664985;0.548214147210665;1;-0.435465195416558;-0.313885638219297;-0.198868112008074;0.568332175144115;0.489246415125683;0.0663899234094273
2015052;134.55;0.00286204160025437;131;0.0392150562470022;-0.920896027752181;-0.219691590271547;-0.340468488803212;0.100927221474818;0.597548824851779;0.644243114946825;-0.90629400803306;0.780586163708334;0.0467286322052421;0.908295970424615;0.164832565340746;-0.588906910745515;0.241733276709423;-0.435465195416558;1;-0.340704762589074;0.225857925135678;0.262984004939382;-0.677590508985071;0.442689941756732
2015051;134.55;0.00286204160025437;148;-0.0141028359848376;0.193493775033449;0.0375916107724374;0.602035600012146;-0.618456821650841;-0.497939854779107;0.322399638233854;0.414256470998359;-0.570634998422756;0.436946891479241;-0.398471795894256;0.314803804458284;0.226455233096008;0.0272142423961798;-0.313885638219297;-0.340704762589074;1;-0.770227568099171;-0.0678674294287307;0.124281507678353;-0.837250003251243
2015050;134.55;0.00286204160025437;132;0.000879691158650109;-0.285073221389902;0.399465791235819;-0.230769094804686;-0.00746487153121176;-0.038580678221023;-0.296697451692756;-0.0997990799594446;0.0781290157804134;0.11412633182421;0.216998090061366;-0.216038571653452;-0.220244057913527;-0.643514981583452;-0.198868112008074;0.225857925135678;-0.770227568099171;1;-0.474726665535286;-0.300126734790226;0.6351865706197
2015049;134.55;0.00286204160025437;116;0.0132411472443454;0.104212398504196;-0.967737559863852;-0.00385065792185927;0.699754537203952;0.861462426049278;-0.0564224066793456;-0.328801779600174;0.590590145567172;-0.303763701516178;0.517210498352272;0.473534199914661;-0.485292946938389;0.876838004339068;0.568332175144115;0.262984004939382;-0.0678674294287307;-0.474726665535286;1;-0.214066041007275;-0.16713836124175
2015048;134.55;0.00286204160025437;144;-0.0119520877539527;0.577857286873037;0.366417180205805;-0.397889516468364;0.202003576924799;-0.375983550104898;-0.175902967104301;0.317347404283684;-0.254983297928993;-0.66008243857076;-0.821884300613864;-0.746005853401925;0.938473339062523;0.135805078070745;0.489246415125683;-0.677590508985071;0.124281507678353;-0.300126734790226;-0.214066041007275;1;0.112460850918514
2015047;134.55;0.00286204160025437;92;0.0259849568298998;-0.443682861923893;0.30199107304241;-0.894047213982471;0.437591712839251;0.300593076887394;0.125821065311645;-0.631054180871398;0.62222930166471;-0.59298710775822;0.264932861476339;-0.684927627437022;0.136639869384825;-0.00275422916534369;0.0663899234094273;0.442689941756732;-0.837250003251243;0.6351865706197;-0.16713836124175;0.112460850918514;1
